GridSize,IWFirstEpisode,Regret,MountainCar_mu1_higher,IWMin,DenMISELogLast,MountainCar_std0_higher,IWMax,DenMISEMeanLog,IWLastEpisode,ActionIn1,NumTrajectories,IWMean,Regret/t,AvgEpLen,NumTrainableParams,Delta,TimestepsSoFar,ReturnLastEpisode,ReturnMin,ReturnAbsMax,MinEpLen,ReturnMean,Iteration,Bound,DenMISELogFirst,MountainCar_std1_higher,ReturnStepMax,TimeElapsed,MountainCar_mu0_higher,ReturnMax
169,9.902021e-17,13376.524,-10.0,,-6.835769,0.14999999,6.7686e+26,-29.02759,466.78122,-10.537979,1938,7.794249e+25,6.902231,999.0,,1.9042548e-10,1936062,-1.550413,-3.768877,3.768877,999,-1.9022313,1938,inf,-5.9189415,1.5,37.92892,3635.6588866710663,-1.0,
169,9.907121e-17,13382.404,-10.0,,-1.0394793,0.14999999,6.772035e+26,-29.013292,0.13221776,-9.521504,1939,7.794171e+25,6.9017043,999.0,,1.9022911e-10,1937061,-0.8802582,-3.768877,3.768877,999,-1.9017042,1939,inf,-5.9194574,1.5,37.92892,3639.9087250232697,-1.0,
169,9.9122244e-17,13389.684,-10.0,,-55.55378,0.14999999,6.7754714e+26,-29.027105,3.7713424e+23,-12.125468,1940,7.794112e+25,6.901899,999.0,,1.9003304e-10,1938060,-2.279593,-3.768877,3.768877,999,-1.901899,1940,inf,-5.919973,1.5,37.92892,3645.724224090576,-1.0,
169,9.9173304e-17,13397.153,-10.0,,-18.368378,0.14999999,6.77891e+26,-29.02175,25230108.0,-10.271603,1941,7.794036e+25,6.902191,999.0,,1.8983728e-10,1939059,-2.4692535,-3.768877,3.768877,999,-1.9021913,1941,inf,-5.9204884,1.5,37.92892,3651.6643040180206,-1.0,
169,9.922477e-17,13403.54,-10.0,,-5.8017917,0.14999999,6.7823505e+26,-29.009928,123.7653,-8.935143,1942,7.7939615e+25,6.901926,999.0,,1.8964182e-10,1940058,-1.3867981,-3.768877,3.768877,999,-1.9019259,1942,inf,-5.9210033,1.5,37.92892,3657.5078539848328,-1.0,
169,9.9275504e-17,13409.639,-10.0,,-62.83386,0.14999999,6.785792e+26,-29.027468,1.3847312e+26,-14.073468,1943,7.801016e+25,6.901512,999.0,,1.8944667e-10,1941057,-1.0982838,-3.768877,3.768877,999,-1.9015123,1943,inf,-5.9215183,1.5,37.92892,3662.405124902725,-1.0,
169,9.9326644e-17,13416.865,-10.0,,-62.834545,0.14999999,6.7892356e+26,-29.044996,1.4609227e+26,-14.175751,1944,7.808458e+25,6.90168,999.0,,1.8925181e-10,1942056,-2.22717,-3.768877,3.768877,999,-1.9016798,1944,inf,-5.922033,1.5,37.92892,3665.6654934883118,-1.0,
169,9.937781e-17,13423.97,-10.0,,-62.83506,0.14999999,6.7926815e+26,-29.062504,1.4660533e+26,-11.094687,1945,7.815926e+25,6.901784,999.0,,1.8905726e-10,1943055,-2.1041448,-3.768877,3.768877,999,-1.901784,1945,inf,-5.9225473,1.5,37.92892,3668.959328889847,-1.0,
169,9.9429e-17,13430.881,-10.0,,1.8105583,0.14999999,6.796102e+26,-29.046787,0.11493657,-10.628288,1946,7.815856e+25,6.9017887,999.0,,1.8886301e-10,1944054,-1.9113302,-3.768877,3.768877,999,-1.9017888,1946,inf,-5.9230614,1.5,37.92892,3672.83918261528,-1.0,
169,9.9480215e-17,13438.587,-10.0,,-8.014815,0.14999999,6.799552e+26,-29.03612,490.81387,-8.636266,1947,7.815768e+25,6.9022017,999.0,,1.8866905e-10,1945053,-2.7055142,-3.768877,3.768877,999,-1.9022017,1947,inf,-5.923575,1.5,37.92892,3677.725508213043,-1.0,
169,9.953108e-17,13445.945,-10.0,,-62.8366,0.14999999,6.802976e+26,-29.053604,2.0900823e+26,-12.735037,1948,7.826432e+25,6.902436,999.0,,1.8847539e-10,1946052,-2.3583133,-3.768877,3.768877,999,-1.9024359,1948,inf,-5.9240885,1.5,37.92892,3682.1572754383087,-1.0,
169,9.958235e-17,13453.314,-10.0,,-54.18656,0.14999999,6.806429e+26,-29.066637,8.227127e+22,-10.563474,1949,7.826351e+25,6.9026756,999.0,,1.8828204e-10,1947051,-2.3697855,-3.768877,3.768877,999,-1.9026757,1949,inf,-5.9246016,1.5,37.92892,3686.646603822708,-1.0,
169,9.963327e-17,13460.158,-10.0,,-1.9122244,0.14999999,6.809857e+26,-29.052845,4.5663214,-10.896463,1950,7.8262885e+25,6.9026456,999.0,,1.8808896e-10,1948050,-1.8437973,-3.768877,3.768877,999,-1.9026455,1950,inf,-5.9251146,1.5,37.92892,3692.225003004074,-1.0,
169,9.968459e-17,13467.36,-10.0,,0.9246741,0.14999999,6.8132865e+26,-29.03766,0.23100019,-8.885081,1951,7.826206e+25,6.9027987,999.0,,1.8789621e-10,1949049,-2.201739,-3.768877,3.768877,999,-1.9027988,1951,inf,-5.925627,1.5,37.92892,3698.673011779785,-1.0,
169,9.973556e-17,13474.474,-10.0,,-62.838654,0.14999999,6.816744e+26,-29.055113,4.2387043e+26,-12.893599,1952,7.847861e+25,6.9029064,999.0,,1.8770376e-10,1950048,-2.113417,-3.768877,3.768877,999,-1.9029065,1952,inf,-5.92614,1.5,37.92892,3703.8840341567993,-1.0,
169,9.9786556e-17,13481.619,-10.0,,-62.83902,0.14999999,6.8201774e+26,-29.072544,5.8502986e+26,-8.677269,1953,7.8777365e+25,6.903031,999.0,,1.8751158e-10,1951047,-2.1455727,-3.768877,3.768877,999,-1.9030308,1953,inf,-5.926652,1.5,37.92892,3709.596349954605,-1.0,
169,9.9837577e-17,13488.007,-10.0,,-62.839676,0.14999999,6.823613e+26,-29.089964,2.7328219e+26,-11.106063,1954,7.891645e+25,6.902767,999.0,,1.8731969e-10,1952046,-1.3877047,-3.768877,3.768877,999,-1.9027671,1954,inf,-5.9271636,1.5,37.92892,3713.742331266403,-1.0,
169,9.9888623e-17,13494.568,-10.0,,0.7802589,0.14999999,6.827049e+26,-29.07482,0.25630096,-12.319974,1955,7.891569e+25,6.902592,999.0,,1.871281e-10,1953045,-1.5608872,-3.768877,3.768877,999,-1.9025923,1955,inf,-5.9276752,1.5,37.92892,3719.4971606731415,-1.0,
169,9.9940074e-17,13501.79,-10.0,,-30.625555,0.14999999,6.8304884e+26,-29.075756,7643123000000.0,-11.94576,1956,7.891494e+25,6.9027557,999.0,,1.8693681e-10,1954044,-2.2225482,-3.768877,3.768877,999,-1.9027557,1956,inf,-5.928187,1.5,37.92892,3724.4934272766113,-1.0,
169,9.9991174e-17,13507.871,-10.0,,-32.544933,0.14999999,6.8339284e+26,-29.07767,13634854000000.0,-8.564591,1957,7.891421e+25,6.9023356,999.0,,1.8674583e-10,1955043,-1.0804935,-3.768877,3.768877,999,-1.9023356,1957,inf,-5.928698,1.5,37.92892,3727.8277785778046,-1.0,
169,1.00041917e-16,13515.023,-10.0,,-62.84172,0.14999999,6.8373705e+26,-29.095049,2.8905341e+26,-10.214653,1958,7.906111e+25,6.902464,999.0,,1.8655512e-10,1956042,-2.153003,-3.768877,3.768877,999,-1.9024637,1958,inf,-5.9292088,1.5,37.92892,3731.597105741501,-1.0,
169,1.0009307e-16,13521.926,-10.0,,-12.135356,0.14999999,6.840814e+26,-29.086529,114189.5,-11.242495,1959,7.906041e+25,6.9024634,999.0,,1.8636472e-10,1957041,-1.9021056,-3.768877,3.768877,999,-1.9024636,1959,inf,-5.9297194,1.5,37.92892,3735.0475523471832,-1.0,
169,1.0014425e-16,13528.947,-10.0,,1.0223377,0.14999999,6.8442335e+26,-29.071304,0.242577,-12.592458,1960,7.905972e+25,6.9025245,999.0,,1.8617459e-10,1958040,-2.0218704,-3.768877,3.768877,999,-1.9025244,1960,inf,-5.9302297,1.5,37.92892,3739.245185613632,-1.0,
169,1.00195455e-16,13536.181,-10.0,,-46.70045,0.14999999,6.847681e+26,-29.080427,6.1425796e+19,-10.071238,1961,7.9058825e+25,6.902693,999.0,,1.8598476e-10,1959039,-2.2325728,-3.768877,3.768877,999,-1.9026928,1961,inf,-5.93074,1.5,37.92892,3744.431700229645,-1.0,
169,1.0024668e-16,13542.818,-10.0,,-14.349186,0.14999999,6.8511296e+26,-29.073053,903872.1,-10.623804,1962,7.905817e+25,6.902558,999.0,,1.8579521e-10,1960038,-1.6380721,-3.768877,3.768877,999,-1.9025578,1962,inf,-5.9312496,1.5,37.92892,3750.425297021866,-1.0,
169,1.00297555e-16,13549.617,-10.0,,-0.8366076,0.14999999,6.854554e+26,-29.058804,1.5705152,-11.8519335,1963,7.905753e+25,6.902505,999.0,,1.8560596e-10,1961037,-1.7983873,-3.768877,3.768877,999,-1.9025048,1963,inf,-5.931759,1.5,37.92892,3756.1780874729156,-1.0,
169,1.00348456e-16,13556.439,-10.0,,-14.967038,0.14999999,6.857981e+26,-29.05176,1871697.1,-12.838646,1964,7.905669e+25,6.902464,999.0,,1.85417e-10,1962036,-1.8223225,-3.768877,3.768877,999,-1.9024639,1964,inf,-5.932268,1.5,37.92892,3762.2991378307343,-1.0,
169,1.0039976e-16,13563.254,-10.0,,-62.84528,0.14999999,6.861435e+26,-29.069096,6.4618716e+26,-9.422298,1965,7.938492e+25,6.9024196,999.0,,1.8522835e-10,1963035,-1.8150791,-3.768877,3.768877,999,-1.9024196,1965,inf,-5.9327774,1.5,37.92892,3768.4806394577026,-1.0,
169,1.00450716e-16,13569.775,-10.0,,-45.863163,0.14999999,6.864864e+26,-29.077772,2.710294e+19,-11.895361,1966,7.938411e+25,6.9022255,999.0,,1.8503998e-10,1964034,-1.5217049,-3.768877,3.768877,999,-1.9022257,1966,inf,-5.933286,1.5,37.92892,3772.6214501857758,-1.0,
169,1.00502074e-16,13576.912,-10.0,,-12.786604,0.14999999,6.8682954e+26,-29.069626,185854.08,-11.367069,1967,7.93833e+25,6.9023447,999.0,,1.848519e-10,1965033,-2.1365564,-3.768877,3.768877,999,-1.902345,1967,inf,-5.9337945,1.5,37.92892,3776.226691007614,-1.0,
169,1.0055308e-16,13584.265,-10.0,,0.39019474,0.14999999,6.871755e+26,-29.054802,0.29822022,-11.687699,1968,7.938274e+25,6.9025736,999.0,,1.8466408e-10,1966032,-2.3521116,-3.768877,3.768877,999,-1.9025735,1968,inf,-5.934303,1.5,37.92892,3780.362628221512,-1.0,
169,1.0060411e-16,13591.454,-10.0,,-5.881891,0.14999999,6.87519e+26,-29.043169,185.8445,-12.515767,1969,7.9381975e+25,6.902719,999.0,,1.8447655e-10,1967031,-2.189215,-3.768877,3.768877,999,-1.9027191,1969,inf,-5.934811,1.5,37.92892,3786.5719046592712,-1.0,
169,1.0065516e-16,13598.643,-10.0,,-42.544548,0.14999999,6.878626e+26,-29.050154,1.0686665e+18,-11.397413,1970,7.938123e+25,6.9028645,999.0,,1.842893e-10,1968030,-2.1888466,-3.768877,3.768877,999,-1.9028643,1970,inf,-5.9353185,1.5,37.92892,3790.605393886566,-1.0,
169,1.0070624e-16,13605.676,-10.0,,-0.7833309,0.14999999,6.882065e+26,-29.035952,1.426132,-9.258965,1971,7.938047e+25,6.9029303,999.0,,1.8410236e-10,1969029,-2.0329998,-3.768877,3.768877,999,-1.9029304,1971,inf,-5.9358263,1.5,37.92892,3794.3112177848816,-1.0,
169,1.0075735e-16,13613.099,-10.0,,-62.848846,0.14999999,6.885478e+26,-29.05323,3.405245e+26,-11.214737,1972,7.955243e+25,6.903194,999.0,,1.8391569e-10,1970028,-2.4228783,-3.768877,3.768877,999,-1.9031941,1972,inf,-5.936333,1.5,37.92892,3797.880399465561,-1.0,
169,1.0080848e-16,13620.228,-10.0,,1.4140786,0.14999999,6.88892e+26,-29.037922,0.14773387,-12.801255,1973,7.955173e+25,6.9033084,999.0,,1.837293e-10,1971027,-2.1287935,-3.768877,3.768877,999,-1.9033084,1973,inf,-5.9368405,1.5,37.92892,3801.28946018219,-1.0,
169,1.0085964e-16,13626.817,-10.0,,-62.849857,0.14999999,6.892363e+26,-29.05523,5.3894244e+26,-11.167092,1974,7.982405e+25,6.9031496,999.0,,1.835432e-10,1972026,-1.5898573,-3.768877,3.768877,999,-1.9031496,1974,inf,-5.937347,1.5,37.92892,3805.174368619919,-1.0,
169,1.0091083e-16,13634.183,-10.0,,1.4830787,0.14999999,6.895809e+26,-29.039904,0.101228856,-10.876142,1975,7.982316e+25,6.9033837,999.0,,1.833574e-10,1973025,-2.365657,-3.768877,3.768877,999,-1.9033837,1975,inf,-5.9378533,1.5,37.92892,3810.575323343277,-1.0,
169,1.0096165e-16,13641.253,-10.0,,1.1376019,0.14999999,6.899229e+26,-29.024765,0.20844698,-9.342449,1976,7.982248e+25,6.903468,999.0,,1.8317185e-10,1974024,-2.0701067,-3.768877,3.768877,999,-1.9034681,1976,inf,-5.9383597,1.5,37.92892,3814.7529549598694,-1.0,
169,1.0101289e-16,13647.771,-10.0,,-51.10006,0.14999999,6.902678e+26,-29.036068,4.8008524e+21,-12.488835,1977,7.982184e+25,6.903273,999.0,,1.8298658e-10,1975023,-1.5178467,-3.768877,3.768877,999,-1.9032731,1977,inf,-5.9388657,1.5,37.92892,3818.204209089279,-1.0,
169,1.01064146e-16,13654.781,-10.0,,-45.374348,0.14999999,6.906102e+26,-29.044462,2.1951644e+19,-9.588805,1978,7.9821e+25,6.903327,999.0,,1.8280162e-10,1976022,-2.009744,-3.768877,3.768877,999,-1.903327,1978,inf,-5.9393716,1.5,37.92892,3822.048655986786,-1.0,
169,1.01115054e-16,13661.393,-10.0,,-37.10922,0.14999999,6.909554e+26,-29.048672,5270718000000000.0,-13.029415,1979,7.982037e+25,6.9031796,999.0,,1.8261692e-10,1977021,-1.611804,-3.768877,3.768877,999,-1.9031796,1979,inf,-5.939877,1.5,37.92892,3825.6483252048492,-1.0,
169,1.01166366e-16,13668.576,-10.0,,-62.852894,0.14999999,6.9129815e+26,-29.065876,4.835806e+26,-12.900698,1980,8.0063785e+25,6.9033213,999.0,,1.8243251e-10,1978020,-2.1831036,-3.768877,3.768877,999,-1.903321,1980,inf,-5.940382,1.5,37.92892,3829.207052707672,-1.0,
169,1.0121732e-16,13675.974,-10.0,,-62.77622,0.14999999,6.9164104e+26,-29.083042,3.5512292e+26,-11.423836,1981,8.024243e+25,6.9035707,999.0,,1.8224836e-10,1979019,-2.3979616,-3.768877,3.768877,999,-1.9035708,1981,inf,-5.940887,1.5,37.92892,3832.600080728531,-1.0,
169,1.012683e-16,13682.979,-10.0,,-1.3013557,0.14999999,6.919867e+26,-29.069157,2.4133306,-10.43119,1982,8.024167e+25,6.9036217,999.0,,1.820645e-10,1980018,-2.004535,-3.768877,3.768877,999,-1.9036216,1982,inf,-5.9413915,1.5,37.92892,3836.3098633289337,-1.0,
169,1.013193e-16,13689.461,-10.0,,-2.5096416,0.14999999,6.9233e+26,-29.055897,5.257819,-10.844323,1983,8.024088e+25,6.903409,999.0,,1.8188094e-10,1981017,-1.4826146,-3.768877,3.768877,999,-1.9034092,1983,inf,-5.941896,1.5,37.92892,3841.7031235694885,-1.0,
169,1.01370336e-16,13695.506,-10.0,,-0.42590848,0.14999999,6.926734e+26,-29.041601,0.15415674,-12.598722,1984,8.024011e+25,6.902977,999.0,,1.8169762e-10,1982016,-1.0453686,-3.768877,3.768877,999,-1.9029768,1984,inf,-5.9424,1.5,37.92892,3845.784145593643,-1.0,
169,1.0142178e-16,13701.933,-10.0,,-62.847054,0.14999999,6.93017e+26,-29.05877,3.8599436e+26,-13.186351,1985,8.043381e+25,6.9027367,999.0,,1.815146e-10,1983015,-1.4268434,-3.768877,3.768877,999,-1.9027369,1985,inf,-5.942904,1.5,37.92892,3849.2424116134644,-1.0,
169,1.01472866e-16,13709.143,-10.0,,-62.85592,0.14999999,6.933608e+26,-29.075918,4.3035494e+26,-9.18861,1986,8.064976e+25,6.9028916,999.0,,1.8133185e-10,1984014,-2.209946,-3.768877,3.768877,999,-1.9028916,1986,inf,-5.9434075,1.5,37.92892,3854.8389472961426,-1.0,
169,1.0152397e-16,13715.492,-10.0,,-57.831703,0.14999999,6.937047e+26,-29.090527,2.4699986e+24,-11.982116,1987,8.065027e+25,6.902613,999.0,,1.8114937e-10,1985013,-1.3499506,-3.768877,3.768877,999,-1.9026133,1987,inf,-5.943911,1.5,37.92892,3860.8160219192505,-1.0,
169,1.0157472e-16,13721.904,-10.0,,-27.082596,0.14999999,6.940488e+26,-29.08965,185148420000.0,-11.203163,1988,8.064957e+25,6.902366,999.0,,1.8096719e-10,1986012,-1.4110804,-3.768877,3.768877,999,-1.902366,1988,inf,-5.944414,1.5,37.92892,3865.9897096157074,-1.0,
169,1.01625875e-16,13728.726,-10.0,,0.8400024,0.14999999,6.943904e+26,-29.074736,0.29933137,-13.052319,1989,8.064886e+25,6.9023256,999.0,,1.8078525e-10,1987011,-1.8217734,-3.768877,3.768877,999,-1.9023256,1989,inf,-5.944917,1.5,37.92892,3869.3961086273193,-1.0,
169,1.0167707e-16,13736.155,-10.0,,-62.857933,0.14999999,6.9473486e+26,-29.091843,3.355471e+26,-9.662889,1990,8.081681e+25,6.9025908,999.0,,1.8060359e-10,1988010,-2.4293234,-3.768877,3.768877,999,-1.9025905,1990,inf,-5.94542,1.5,37.92892,3873.2968757152557,-1.0,
169,1.0172827e-16,13743.237,-10.0,,-41.596752,0.14999999,6.9507944e+26,-29.098259,4.8933463e+17,-9.592959,1991,8.081592e+25,6.902681,999.0,,1.8042225e-10,1989009,-2.0822437,-3.768877,3.768877,999,-1.9026808,1991,inf,-5.9459224,1.5,37.92892,3877.1269207000732,-1.0,
169,1.0177951e-16,13750.4,-10.0,,-47.950493,0.14999999,6.954216e+26,-29.107853,2.4098878e+20,-9.475733,1992,8.081526e+25,6.902811,999.0,,1.8024114e-10,1990008,-2.16261,-3.768877,3.768877,999,-1.9028112,1992,inf,-5.9464245,1.5,37.92892,3880.9400684833527,-1.0,
169,1.0183039e-16,13757.87,-10.0,,-62.22299,0.14999999,6.9576655e+26,-29.124607,1.971188e+26,-9.080667,1993,8.091353e+25,6.903096,999.0,,1.8006029e-10,1991007,-2.4704175,-3.768877,3.768877,999,-1.903096,1993,inf,-5.946926,1.5,37.92892,3884.915380716324,-1.0,
169,1.0188129e-16,13765.039,-10.0,,-62.85994,0.14999999,6.96109e+26,-29.141659,4.8068205e+26,-12.352783,1994,8.115374e+25,6.9032288,999.0,,1.7987975e-10,1992006,-2.1682763,-3.768877,3.768877,999,-1.903229,1994,inf,-5.9474277,1.5,37.92892,3889.6809587478638,-1.0,
169,1.019326e-16,13772.121,-10.0,,-34.814236,0.14999999,6.964543e+26,-29.144634,582178900000000.0,-12.423624,1995,8.11531e+25,6.9033194,999.0,,1.7969945e-10,1993005,-2.0832157,-3.768877,3.768877,999,-1.9033191,1995,inf,-5.9479294,1.5,37.92892,3893.7818319797516,-1.0,
169,1.01983554e-16,13779.004,-10.0,,-43.71879,0.14999999,6.967971e+26,-29.15207,4.3366066e+18,-10.603405,1996,8.115227e+25,6.9033084,999.0,,1.7951945e-10,1994004,-1.8822558,-3.768877,3.768877,999,-1.9033085,1996,inf,-5.9484305,1.5,37.92892,3897.118537425995,-1.0,
169,1.0203492e-16,13785.802,-10.0,,-0.9786278,0.14999999,6.971401e+26,-29.138098,1.7794256,-8.199534,1997,8.115145e+25,6.903256,999.0,,1.7933971e-10,1995003,-1.7981201,-3.768877,3.768877,999,-1.9032559,1997,inf,-5.948931,1.5,37.92892,3900.6225349903107,-1.0,
169,1.0208592e-16,13792.279,-10.0,,-62.861942,0.14999999,6.974833e+26,-29.155125,1.966389e+26,-11.609518,1998,8.124905e+25,6.9030423,999.0,,1.7916021e-10,1996002,-1.4766134,-3.768877,3.768877,999,-1.9030424,1998,inf,-5.949432,1.5,37.92892,3903.575942993164,-1.0,
169,1.0213695e-16,13799.652,-10.0,,-3.2121499,0.14999999,6.978265e+26,-29.142279,10.048516,-11.52936,1999,8.12485e+25,6.9032774,999.0,,1.7898101e-10,1997001,-2.3731184,-3.768877,3.768877,999,-1.9032775,1999,inf,-5.949932,1.5,37.92892,3906.545275449753,-1.0,
169,1.02188e-16,13806.096,-10.0,,-8.327116,0.14999999,6.9817e+26,-29.132004,1746.5752,-11.983616,2000,8.124773e+25,6.903048,999.0,,1.7880208e-10,1998000,-1.4440444,-3.768877,3.768877,999,-1.9030479,2000,inf,-5.9504323,1.5,37.92892,3909.424123764038,-1.0,
169,1.0223908e-16,13813.636,-10.0,,-12.477495,0.14999999,6.985137e+26,-29.123816,64346.613,-9.163432,2001,8.124696e+25,6.903366,999.0,,1.7862342e-10,1998999,-2.5394747,-3.768877,3.768877,999,-1.9033661,2001,inf,-5.950932,1.5,37.92892,3912.6041436195374,-1.0,
169,1.0229019e-16,13820.828,-10.0,,-62.863945,0.14999999,6.988575e+26,-29.1408,5.0591118e+26,-11.2831,2002,8.149891e+25,6.9035106,999.0,,1.7844502e-10,1999998,-2.1928167,-3.768877,3.768877,999,-1.9035106,2002,inf,-5.9514318,1.5,37.92892,3916.002724170685,-1.0,
169,1.0234131e-16,13828.168,-10.0,,1.0638739,0.14999999,6.992015e+26,-29.125858,0.15009324,-9.716399,2003,8.149819e+25,6.903728,999.0,,1.7826689e-10,2000997,-2.339541,-3.768877,3.768877,999,-1.9037281,2003,inf,-5.951931,1.5,37.92892,3919.3298921585083,-1.0,
169,1.02392466e-16,13835.285,-10.0,,-39.316067,0.14999999,6.995457e+26,-29.131075,4.8804624e+16,-8.305092,2004,8.149746e+25,6.9038353,999.0,,1.7808902e-10,2001996,-2.1177523,-3.768877,3.768877,999,-1.903835,2004,inf,-5.9524302,1.5,37.92892,3922.6806960105896,-1.0,
169,1.0244365e-16,13842.328,-10.0,,-62.86544,0.14999999,6.998873e+26,-29.148035,2.5060474e+26,-11.621578,2005,8.162153e+25,6.9039044,999.0,,1.7791141e-10,2002995,-2.0428536,-3.768877,3.768877,999,-1.9039043,2005,inf,-5.952929,1.5,37.92892,3926.2731251716614,-1.0,
169,1.0249447e-16,13850.537,-10.0,,-2.6734254,0.14999999,7.0023184e+26,-29.134968,0.30110374,-12.530713,2006,8.162086e+25,6.9045553,999.0,,1.7773408e-10,2003994,-3.209462,-3.768877,3.768877,999,-1.9045551,2006,inf,-5.953428,1.5,37.92892,3930.882468700409,-1.0,
169,1.025457e-16,13857.416,-10.0,,-49.533592,0.14999999,7.005765e+26,-29.145266,1.3724222e+21,-12.285698,2007,8.162017e+25,6.9045424,999.0,,1.7755701e-10,2004993,-1.8786018,-3.768877,3.768877,999,-1.9045423,2007,inf,-5.953926,1.5,37.92892,3936.8895194530487,-1.0,
169,1.0259696e-16,13864.236,-10.0,,-35.439327,0.14999999,7.0091865e+26,-29.148533,1194207300000000.0,-9.362967,2008,8.16193e+25,6.9045,999.0,,1.773802e-10,2005992,-1.8196254,-3.768877,3.768877,999,-1.9045,2008,inf,-5.9544244,1.5,37.92892,3941.881881713867,-1.0,
169,1.02647847e-16,13871.866,-10.0,,-62.86743,0.14999999,7.012637e+26,-29.165497,2.169515e+26,-11.183526,2009,8.172664e+25,6.904861,999.0,,1.7720365e-10,2006991,-2.6298885,-3.768877,3.768877,999,-1.9048611,2009,inf,-5.954922,1.5,37.92892,3945.2935729026794,-1.0,
169,1.0269916e-16,13878.676,-10.0,,0.8586028,0.14999999,7.016061e+26,-29.150694,0.28823847,-10.53441,2010,8.172579e+25,6.904814,999.0,,1.7702738e-10,2007990,-1.8093736,-3.768877,3.768877,999,-1.9048135,2010,inf,-5.95542,1.5,37.92892,3949.3628652095795,-1.0,
169,1.027501e-16,13885.586,-10.0,,-3.1674201,0.14999999,7.019488e+26,-29.137909,15.885944,-12.101198,2011,8.172517e+25,6.9048166,999.0,,1.7685137e-10,2008989,-1.91067,-3.768877,3.768877,999,-1.9048165,2011,inf,-5.9559174,1.5,37.92892,3953.7470741271973,-1.0,
169,1.0280107e-16,13893.476,-10.0,,-14.176671,0.14999999,7.022943e+26,-29.130608,110080.875,-8.515067,2012,8.172437e+25,6.905306,999.0,,1.7667562e-10,2009988,-2.8892736,-3.768877,3.768877,999,-1.9053059,2012,inf,-5.956414,1.5,37.92892,3957.763299226761,-1.0,
169,1.0285206e-16,13899.623,-10.0,,-62.869423,0.14999999,7.026373e+26,-29.1475,1.1757443e+26,-9.055623,2013,8.178197e+25,6.904929,999.0,,1.7650012e-10,2010987,-1.1474315,-3.768877,3.768877,999,-1.9049294,2013,inf,-5.956911,1.5,37.92892,3962.6472733020782,-1.0,
169,1.02903465e-16,13906.725,-10.0,,-62.86992,0.14999999,7.029805e+26,-29.164377,5.2738046e+26,-12.394171,2014,8.204302e+25,6.9050274,999.0,,1.7632487e-10,2011986,-2.1020057,-3.768877,3.768877,999,-1.9050272,2014,inf,-5.957408,1.5,37.92892,3966.3831532001495,-1.0,
169,1.0295451e-16,13914.325,-10.0,,-29.557865,0.14999999,7.033238e+26,-29.164705,1167100300000.0,-10.642536,2015,8.204247e+25,6.905372,999.0,,1.7614991e-10,2012985,-2.6003375,-3.768877,3.768877,999,-1.9053723,2015,inf,-5.9579043,1.5,37.92892,3970.348575592041,-1.0,
169,1.0300558e-16,13921.347,-10.0,,-1.7713349,0.14999999,7.036673e+26,-29.151255,3.7990725,-13.561809,2016,8.204171e+25,6.90543,999.0,,1.759752e-10,2013984,-2.021899,-3.768877,3.768877,999,-1.9054301,2016,inf,-5.9584007,1.5,37.92892,3976.218121767044,-1.0,
169,1.0305667e-16,13928.213,-10.0,,-62.87141,0.14999999,7.04011e+26,-29.168106,3.2374423e+26,-11.956394,2017,8.220147e+25,6.905411,999.0,,1.7580076e-10,2014983,-1.8664587,-3.768877,3.768877,999,-1.9054106,2017,inf,-5.9588966,1.5,37.92892,3980.871107339859,-1.0,
169,1.0310779e-16,13936.065,-10.0,,-9.655791,0.14999999,7.043548e+26,-29.15857,1399.8036,-10.645609,2018,8.220074e+25,6.90588,999.0,,1.7562657e-10,2015982,-2.852168,-3.768877,3.768877,999,-1.90588,2018,inf,-5.959392,1.5,37.92892,3984.319792985916,-1.0,
169,1.0315894e-16,13943.385,-10.0,,-3.7815046,0.14999999,7.046962e+26,-29.146133,19.585754,-10.311907,2019,8.219981e+25,6.9060845,999.0,,1.7545264e-10,2016981,-2.319456,-3.768877,3.768877,999,-1.9060847,2019,inf,-5.9598875,1.5,37.92892,3988.2530517578125,-1.0,
169,1.03209714e-16,13950.053,-10.0,,-6.4108877,0.14999999,7.050403e+26,-29.135012,344.22113,-8.303134,2020,8.21991e+25,6.9059668,999.0,,1.7527896e-10,2017980,-1.6677996,-3.768877,3.768877,999,-1.9059668,2020,inf,-5.9603825,1.5,37.92892,3991.874294281006,-1.0,
169,1.0326091e-16,13956.345,-10.0,,-62.87339,0.14999999,7.053847e+26,-29.15184,1.4980971e+26,-8.310055,2021,8.227255e+25,6.905663,999.0,,1.7510557e-10,2018979,-1.29198,-3.768877,3.768877,999,-1.9056629,2021,inf,-5.9608774,1.5,37.92892,3995.218410730362,-1.0,
169,1.0331213e-16,13962.956,-10.0,,-62.873886,0.14999999,7.0572646e+26,-29.16865,2.682808e+26,-9.896074,2022,8.240454e+25,6.9055176,999.0,,1.7493242e-10,2019978,-1.6114572,-3.768877,3.768877,999,-1.9055173,2022,inf,-5.9613724,1.5,37.92892,3998.4843740463257,-1.0,
169,1.0336338e-16,13970.219,-10.0,,-31.305054,0.14999999,7.060712e+26,-29.16984,15007240000000.0,-11.059103,2023,8.240366e+25,6.905694,999.0,,1.7475953e-10,2020977,-2.262687,-3.768877,3.768877,999,-1.9056939,2023,inf,-5.961867,1.5,37.92892,4001.8111324310303,-1.0,
