IWFirstEpisode,TimestepsSoFar,MinEpLen,NumTrajectories,MountainCar_mu0_higher,MountainCar_std1_higher,Regret,IWLastEpisode,IWMin,ReturnMean,ActionIn1,ReturnLastEpisode,IWMax,ReturnAbsMax,IWMean,Bound,NumTrainableParams,DenMISEMeanLog,MountainCar_std0_higher,DenMISELogFirst,AvgEpLen,MountainCar_mu1_higher,Iteration,GridSize,Regret/t,DenMISELogLast,ReturnMax,Delta,TimeElapsed,ReturnStepMax,ReturnMin
9.9888623e-17,1953045,999,1955,-1.0,1.5,13494.568,0.25630096,,-1.9025923,-12.319974,-1.5608872,6.827049e+26,3.768877,7.891569e+25,inf,,-29.07482,0.14999999,-5.9276752,999.0,-10.0,1955,400,6.902592,0.7802589,,7.952944e-10,4660.92720913887,37.92892,-3.768877
9.9940074e-17,1954044,999,1956,-1.0,1.5,13501.79,7643123000000.0,,-1.9027557,-11.94576,-2.2225482,6.8304884e+26,3.768877,7.891494e+25,inf,,-29.075756,0.14999999,-5.928187,999.0,-10.0,1956,400,6.9027557,-30.625555,,7.944815e-10,4665.210606813431,37.92892,-3.768877
9.9991174e-17,1955043,999,1957,-1.0,1.5,13507.871,13634854000000.0,,-1.9023356,-8.564591,-1.0804935,6.8339284e+26,3.768877,7.891421e+25,inf,,-29.07767,0.14999999,-5.928698,999.0,-10.0,1957,400,6.9023356,-32.544933,,7.936697e-10,4669.3144998550415,37.92892,-3.768877
1.00041917e-16,1956042,999,1958,-1.0,1.5,13515.023,2.8905341e+26,,-1.9024637,-10.214653,-2.153003,6.8373705e+26,3.768877,7.906111e+25,inf,,-29.095049,0.14999999,-5.9292088,999.0,-10.0,1958,400,6.902464,-62.84172,,7.928592e-10,4673.471309661865,37.92892,-3.768877
1.0009307e-16,1957041,999,1959,-1.0,1.5,13521.926,114189.5,,-1.9024636,-11.242495,-1.9021056,6.840814e+26,3.768877,7.906041e+25,inf,,-29.086529,0.14999999,-5.9297194,999.0,-10.0,1959,400,6.9024634,-12.135356,,7.9205004e-10,4677.463616371155,37.92892,-3.768877
1.0014425e-16,1958040,999,1960,-1.0,1.5,13528.947,0.242577,,-1.9025244,-12.592458,-2.0218704,6.8442335e+26,3.768877,7.905972e+25,inf,,-29.071304,0.14999999,-5.9302297,999.0,-10.0,1960,400,6.9025245,1.0223377,,7.91242e-10,4682.097634553909,37.92892,-3.768877
1.00195455e-16,1959039,999,1961,-1.0,1.5,13536.181,6.1425796e+19,,-1.9026928,-10.071238,-2.2325728,6.847681e+26,3.768877,7.9058825e+25,inf,,-29.080427,0.14999999,-5.93074,999.0,-10.0,1961,400,6.902693,-46.70045,,7.904352e-10,4687.111149787903,37.92892,-3.768877
1.0024668e-16,1960038,999,1962,-1.0,1.5,13542.818,903872.1,,-1.9025578,-10.623804,-1.6380721,6.8511296e+26,3.768877,7.905817e+25,inf,,-29.073053,0.14999999,-5.9312496,999.0,-10.0,1962,400,6.902558,-14.349186,,7.8962964e-10,4693.024075746536,37.92892,-3.768877
1.00297555e-16,1961037,999,1963,-1.0,1.5,13549.617,1.5705152,,-1.9025048,-11.8519335,-1.7983873,6.854554e+26,3.768877,7.905753e+25,inf,,-29.058804,0.14999999,-5.931759,999.0,-10.0,1963,400,6.902505,-0.8366076,,7.888254e-10,4698.108759641647,37.92892,-3.768877
1.00348456e-16,1962036,999,1964,-1.0,1.5,13556.439,1871697.1,,-1.9024639,-12.838646,-1.8223225,6.857981e+26,3.768877,7.905669e+25,inf,,-29.05176,0.14999999,-5.932268,999.0,-10.0,1964,400,6.902464,-14.967038,,7.880223e-10,4703.654333353043,37.92892,-3.768877
1.0039976e-16,1963035,999,1965,-1.0,1.5,13563.254,6.4618716e+26,,-1.9024196,-9.422298,-1.8150791,6.861435e+26,3.768877,7.938492e+25,inf,,-29.069096,0.14999999,-5.9327774,999.0,-10.0,1965,400,6.9024196,-62.84528,,7.872205e-10,4708.508890867233,37.92892,-3.768877
1.00450716e-16,1964034,999,1966,-1.0,1.5,13569.775,2.710294e+19,,-1.9022257,-11.895361,-1.5217049,6.864864e+26,3.768877,7.938411e+25,inf,,-29.077772,0.14999999,-5.933286,999.0,-10.0,1966,400,6.9022255,-45.863163,,7.8641993e-10,4713.346690654755,37.92892,-3.768877
1.00502074e-16,1965033,999,1967,-1.0,1.5,13576.912,185854.08,,-1.902345,-11.367069,-2.1365564,6.8682954e+26,3.768877,7.93833e+25,inf,,-29.069626,0.14999999,-5.9337945,999.0,-10.0,1967,400,6.9023447,-12.786604,,7.8562057e-10,4719.121290922165,37.92892,-3.768877
1.0055308e-16,1966032,999,1968,-1.0,1.5,13584.265,0.29822022,,-1.9025735,-11.687699,-2.3521116,6.871755e+26,3.768877,7.938274e+25,inf,,-29.054802,0.14999999,-5.934303,999.0,-10.0,1968,400,6.9025736,0.39019474,,7.8482226e-10,4723.073402643204,37.92892,-3.768877
1.0060411e-16,1967031,999,1969,-1.0,1.5,13591.454,185.8445,,-1.9027191,-12.515767,-2.189215,6.87519e+26,3.768877,7.9381975e+25,inf,,-29.043169,0.14999999,-5.934811,999.0,-10.0,1969,400,6.902719,-5.881891,,7.8402534e-10,4727.7974054813385,37.92892,-3.768877
1.0065516e-16,1968030,999,1970,-1.0,1.5,13598.643,1.0686665e+18,,-1.9028643,-11.397413,-2.1888466,6.878626e+26,3.768877,7.938123e+25,inf,,-29.050154,0.14999999,-5.9353185,999.0,-10.0,1970,400,6.9028645,-42.544548,,7.832296e-10,4731.883522033691,37.92892,-3.768877
1.0070624e-16,1969029,999,1971,-1.0,1.5,13605.676,1.426132,,-1.9029304,-9.258965,-2.0329998,6.882065e+26,3.768877,7.938047e+25,inf,,-29.035952,0.14999999,-5.9358263,999.0,-10.0,1971,400,6.9029303,-0.7833309,,7.82435e-10,4735.542851448059,37.92892,-3.768877
1.0075735e-16,1970028,999,1972,-1.0,1.5,13613.099,3.405245e+26,,-1.9031941,-11.214737,-2.4228783,6.885478e+26,3.768877,7.955243e+25,inf,,-29.05323,0.14999999,-5.936333,999.0,-10.0,1972,400,6.903194,-62.848846,,7.8164164e-10,4739.387113332748,37.92892,-3.768877
1.0080848e-16,1971027,999,1973,-1.0,1.5,13620.228,0.14773387,,-1.9033084,-12.801255,-2.1287935,6.88892e+26,3.768877,7.955173e+25,inf,,-29.037922,0.14999999,-5.9368405,999.0,-10.0,1973,400,6.9033084,1.4140786,,7.808495e-10,4742.419193029404,37.92892,-3.768877
1.0085964e-16,1972026,999,1974,-1.0,1.5,13626.817,5.3894244e+26,,-1.9031496,-11.167092,-1.5898573,6.892363e+26,3.768877,7.982405e+25,inf,,-29.05523,0.14999999,-5.937347,999.0,-10.0,1974,400,6.9031496,-62.849857,,7.800586e-10,4745.553729534149,37.92892,-3.768877
1.0091083e-16,1973025,999,1975,-1.0,1.5,13634.183,0.101228856,,-1.9033837,-10.876142,-2.365657,6.895809e+26,3.768877,7.982316e+25,inf,,-29.039904,0.14999999,-5.9378533,999.0,-10.0,1975,400,6.9033837,1.4830787,,7.7926887e-10,4749.434974908829,37.92892,-3.768877
1.0096165e-16,1974024,999,1976,-1.0,1.5,13641.253,0.20844698,,-1.9034681,-9.342449,-2.0701067,6.899229e+26,3.768877,7.982248e+25,inf,,-29.024765,0.14999999,-5.9383597,999.0,-10.0,1976,400,6.903468,1.1376019,,7.7848034e-10,4753.444542884827,37.92892,-3.768877
1.0101289e-16,1975023,999,1977,-1.0,1.5,13647.771,4.8008524e+21,,-1.9032731,-12.488835,-1.5178467,6.902678e+26,3.768877,7.982184e+25,inf,,-29.036068,0.14999999,-5.9388657,999.0,-10.0,1977,400,6.903273,-51.10006,,7.7769297e-10,4757.903331041336,37.92892,-3.768877
1.01064146e-16,1976022,999,1978,-1.0,1.5,13654.781,2.1951644e+19,,-1.903327,-9.588805,-2.009744,6.906102e+26,3.768877,7.9821e+25,inf,,-29.044462,0.14999999,-5.9393716,999.0,-10.0,1978,400,6.903327,-45.374348,,7.7690687e-10,4762.636704444885,37.92892,-3.768877
1.01115054e-16,1977021,999,1979,-1.0,1.5,13661.393,5270718000000000.0,,-1.9031796,-13.029415,-1.611804,6.909554e+26,3.768877,7.982037e+25,inf,,-29.048672,0.14999999,-5.939877,999.0,-10.0,1979,400,6.9031796,-37.10922,,7.761219e-10,4766.709120512009,37.92892,-3.768877
1.01166366e-16,1978020,999,1980,-1.0,1.5,13668.576,4.835806e+26,,-1.903321,-12.900698,-2.1831036,6.9129815e+26,3.768877,8.0063785e+25,inf,,-29.065876,0.14999999,-5.940382,999.0,-10.0,1980,400,6.9033213,-62.852894,,7.753381e-10,4770.705838918686,37.92892,-3.768877
1.0121732e-16,1979019,999,1981,-1.0,1.5,13675.974,3.5512292e+26,,-1.9035708,-11.423836,-2.3979616,6.9164104e+26,3.768877,8.024243e+25,inf,,-29.083042,0.14999999,-5.940887,999.0,-10.0,1981,400,6.9035707,-62.77622,,7.7455553e-10,4774.7828488349915,37.92892,-3.768877
1.012683e-16,1980018,999,1982,-1.0,1.5,13682.979,2.4133306,,-1.9036216,-10.43119,-2.004535,6.919867e+26,3.768877,8.024167e+25,inf,,-29.069157,0.14999999,-5.9413915,999.0,-10.0,1982,400,6.9036217,-1.3013557,,7.7377416e-10,4779.083912849426,37.92892,-3.768877
1.013193e-16,1981017,999,1983,-1.0,1.5,13689.461,5.257819,,-1.9034092,-10.844323,-1.4826146,6.9233e+26,3.768877,8.024088e+25,inf,,-29.055897,0.14999999,-5.941896,999.0,-10.0,1983,400,6.903409,-2.5096416,,7.7299395e-10,4783.166044950485,37.92892,-3.768877
1.01370336e-16,1982016,999,1984,-1.0,1.5,13695.506,0.15415674,,-1.9029768,-12.598722,-1.0453686,6.926734e+26,3.768877,8.024011e+25,inf,,-29.041601,0.14999999,-5.9424,999.0,-10.0,1984,400,6.902977,-0.42590848,,7.7221485e-10,4788.981643438339,37.92892,-3.768877
1.0142178e-16,1983015,999,1985,-1.0,1.5,13701.933,3.8599436e+26,,-1.9027369,-13.186351,-1.4268434,6.93017e+26,3.768877,8.043381e+25,inf,,-29.05877,0.14999999,-5.942904,999.0,-10.0,1985,400,6.9027367,-62.847054,,7.71437e-10,4794.053399801254,37.92892,-3.768877
1.01472866e-16,1984014,999,1986,-1.0,1.5,13709.143,4.3035494e+26,,-1.9028916,-9.18861,-2.209946,6.933608e+26,3.768877,8.064976e+25,inf,,-29.075918,0.14999999,-5.9434075,999.0,-10.0,1986,400,6.9028916,-62.85592,,7.7066037e-10,4798.200847864151,37.92892,-3.768877
1.0152397e-16,1985013,999,1987,-1.0,1.5,13715.492,2.4699986e+24,,-1.9026133,-11.982116,-1.3499506,6.937047e+26,3.768877,8.065027e+25,inf,,-29.090527,0.14999999,-5.943911,999.0,-10.0,1987,400,6.902613,-57.831703,,7.698849e-10,4802.221536397934,37.92892,-3.768877
1.0157472e-16,1986012,999,1988,-1.0,1.5,13721.904,185148420000.0,,-1.902366,-11.203163,-1.4110804,6.940488e+26,3.768877,8.064957e+25,inf,,-29.08965,0.14999999,-5.944414,999.0,-10.0,1988,400,6.902366,-27.082596,,7.691105e-10,4806.709795475006,37.92892,-3.768877
1.01625875e-16,1987011,999,1989,-1.0,1.5,13728.726,0.29933137,,-1.9023256,-13.052319,-1.8217734,6.943904e+26,3.768877,8.064886e+25,inf,,-29.074736,0.14999999,-5.944917,999.0,-10.0,1989,400,6.9023256,0.8400024,,7.6833734e-10,4810.956043958664,37.92892,-3.768877
1.0167707e-16,1988010,999,1990,-1.0,1.5,13736.155,3.355471e+26,,-1.9025905,-9.662889,-2.4293234,6.9473486e+26,3.768877,8.081681e+25,inf,,-29.091843,0.14999999,-5.94542,999.0,-10.0,1990,400,6.9025908,-62.857933,,7.675653e-10,4815.011440038681,37.92892,-3.768877
1.0172827e-16,1989009,999,1991,-1.0,1.5,13743.237,4.8933463e+17,,-1.9026808,-9.592959,-2.0822437,6.9507944e+26,3.768877,8.081592e+25,inf,,-29.098259,0.14999999,-5.9459224,999.0,-10.0,1991,400,6.902681,-41.596752,,7.667946e-10,4819.313139915466,37.92892,-3.768877
1.0177951e-16,1990008,999,1992,-1.0,1.5,13750.4,2.4098878e+20,,-1.9028112,-9.475733,-2.16261,6.954216e+26,3.768877,8.081526e+25,inf,,-29.107853,0.14999999,-5.9464245,999.0,-10.0,1992,400,6.902811,-47.950493,,7.660248e-10,4825.20653295517,37.92892,-3.768877
1.0183039e-16,1991007,999,1993,-1.0,1.5,13757.87,1.971188e+26,,-1.903096,-9.080667,-2.4704175,6.9576655e+26,3.768877,8.091353e+25,inf,,-29.124607,0.14999999,-5.946926,999.0,-10.0,1993,400,6.903096,-62.22299,,7.6525625e-10,4829.735670804977,37.92892,-3.768877
1.0188129e-16,1992006,999,1994,-1.0,1.5,13765.039,4.8068205e+26,,-1.903229,-12.352783,-2.1682763,6.96109e+26,3.768877,8.115374e+25,inf,,-29.141659,0.14999999,-5.9474277,999.0,-10.0,1994,400,6.9032288,-62.85994,,7.644889e-10,4834.601152181625,37.92892,-3.768877
1.019326e-16,1993005,999,1995,-1.0,1.5,13772.121,582178900000000.0,,-1.9033191,-12.423624,-2.0832157,6.964543e+26,3.768877,8.11531e+25,inf,,-29.144634,0.14999999,-5.9479294,999.0,-10.0,1995,400,6.9033194,-34.814236,,7.6372264e-10,4841.710728168488,37.92892,-3.768877
1.01983554e-16,1994004,999,1996,-1.0,1.5,13779.004,4.3366066e+18,,-1.9033085,-10.603405,-1.8822558,6.967971e+26,3.768877,8.115227e+25,inf,,-29.15207,0.14999999,-5.9484305,999.0,-10.0,1996,400,6.9033084,-43.71879,,7.629576e-10,4848.109735488892,37.92892,-3.768877
1.0203492e-16,1995003,999,1997,-1.0,1.5,13785.802,1.7794256,,-1.9032559,-8.199534,-1.7981201,6.971401e+26,3.768877,8.115145e+25,inf,,-29.138098,0.14999999,-5.948931,999.0,-10.0,1997,400,6.903256,-0.9786278,,7.621938e-10,4855.07199883461,37.92892,-3.768877
1.0208592e-16,1996002,999,1998,-1.0,1.5,13792.279,1.966389e+26,,-1.9030424,-11.609518,-1.4766134,6.974833e+26,3.768877,8.124905e+25,inf,,-29.155125,0.14999999,-5.949432,999.0,-10.0,1998,400,6.9030423,-62.861942,,7.614309e-10,4861.781514406204,37.92892,-3.768877
1.0213695e-16,1997001,999,1999,-1.0,1.5,13799.652,10.048516,,-1.9032775,-11.52936,-2.3731184,6.978265e+26,3.768877,8.12485e+25,inf,,-29.142279,0.14999999,-5.949932,999.0,-10.0,1999,400,6.9032774,-3.2121499,,7.6066936e-10,4867.454737663269,37.92892,-3.768877
1.02188e-16,1998000,999,2000,-1.0,1.5,13806.096,1746.5752,,-1.9030479,-11.983616,-1.4440444,6.9817e+26,3.768877,8.124773e+25,inf,,-29.132004,0.14999999,-5.9504323,999.0,-10.0,2000,400,6.903048,-8.327116,,7.5990886e-10,4871.505840301514,37.92892,-3.768877
1.0223908e-16,1998999,999,2001,-1.0,1.5,13813.636,64346.613,,-1.9033661,-9.163432,-2.5394747,6.985137e+26,3.768877,8.124696e+25,inf,,-29.123816,0.14999999,-5.950932,999.0,-10.0,2001,400,6.903366,-12.477495,,7.591495e-10,4875.496539592743,37.92892,-3.768877
1.0229019e-16,1999998,999,2002,-1.0,1.5,13820.828,5.0591118e+26,,-1.9035106,-11.2831,-2.1928167,6.988575e+26,3.768877,8.149891e+25,inf,,-29.1408,0.14999999,-5.9514318,999.0,-10.0,2002,400,6.9035106,-62.863945,,7.5839135e-10,4879.547827720642,37.92892,-3.768877
1.0234131e-16,2000997,999,2003,-1.0,1.5,13828.168,0.15009324,,-1.9037281,-9.716399,-2.339541,6.992015e+26,3.768877,8.149819e+25,inf,,-29.125858,0.14999999,-5.951931,999.0,-10.0,2003,400,6.903728,1.0638739,,7.5763423e-10,4883.68364906311,37.92892,-3.768877
1.02392466e-16,2001996,999,2004,-1.0,1.5,13835.285,4.8804624e+16,,-1.903835,-8.305092,-2.1177523,6.995457e+26,3.768877,8.149746e+25,inf,,-29.131075,0.14999999,-5.9524302,999.0,-10.0,2004,400,6.9038353,-39.316067,,7.568783e-10,4888.184020519257,37.92892,-3.768877
1.0244365e-16,2002995,999,2005,-1.0,1.5,13842.328,2.5060474e+26,,-1.9039043,-11.621578,-2.0428536,6.998873e+26,3.768877,8.162153e+25,inf,,-29.148035,0.14999999,-5.952929,999.0,-10.0,2005,400,6.9039044,-62.86544,,7.561235e-10,4892.423758506775,37.92892,-3.768877
1.0249447e-16,2003994,999,2006,-1.0,1.5,13850.537,0.30110374,,-1.9045551,-12.530713,-3.209462,7.0023184e+26,3.768877,8.162086e+25,inf,,-29.134968,0.14999999,-5.953428,999.0,-10.0,2006,400,6.9045553,-2.6734254,,7.553698e-10,4896.666198253632,37.92892,-3.768877
1.025457e-16,2004993,999,2007,-1.0,1.5,13857.416,1.3724222e+21,,-1.9045423,-12.285698,-1.8786018,7.005765e+26,3.768877,8.162017e+25,inf,,-29.145266,0.14999999,-5.953926,999.0,-10.0,2007,400,6.9045424,-49.533592,,7.546173e-10,4901.732569932938,37.92892,-3.768877
1.0259696e-16,2005992,999,2008,-1.0,1.5,13864.236,1194207300000000.0,,-1.9045,-9.362967,-1.8196254,7.0091865e+26,3.768877,8.16193e+25,inf,,-29.148533,0.14999999,-5.9544244,999.0,-10.0,2008,400,6.9045,-35.439327,,7.5386586e-10,4906.853707313538,37.92892,-3.768877
1.02647847e-16,2006991,999,2009,-1.0,1.5,13871.866,2.169515e+26,,-1.9048611,-11.183526,-2.6298885,7.012637e+26,3.768877,8.172664e+25,inf,,-29.165497,0.14999999,-5.954922,999.0,-10.0,2009,400,6.904861,-62.86743,,7.531155e-10,4911.695200681686,37.92892,-3.768877
1.0269916e-16,2007990,999,2010,-1.0,1.5,13878.676,0.28823847,,-1.9048135,-10.53441,-1.8093736,7.016061e+26,3.768877,8.172579e+25,inf,,-29.150694,0.14999999,-5.95542,999.0,-10.0,2010,400,6.904814,0.8586028,,7.523664e-10,4917.303423166275,37.92892,-3.768877
1.027501e-16,2008989,999,2011,-1.0,1.5,13885.586,15.885944,,-1.9048165,-12.101198,-1.91067,7.019488e+26,3.768877,8.172517e+25,inf,,-29.137909,0.14999999,-5.9559174,999.0,-10.0,2011,400,6.9048166,-3.1674201,,7.516182e-10,4921.346782684326,37.92892,-3.768877
1.0280107e-16,2009988,999,2012,-1.0,1.5,13893.476,110080.875,,-1.9053059,-8.515067,-2.8892736,7.022943e+26,3.768877,8.172437e+25,inf,,-29.130608,0.14999999,-5.956414,999.0,-10.0,2012,400,6.905306,-14.176671,,7.5087137e-10,4925.268921613693,37.92892,-3.768877
1.0285206e-16,2010987,999,2013,-1.0,1.5,13899.623,1.1757443e+26,,-1.9049294,-9.055623,-1.1474315,7.026373e+26,3.768877,8.178197e+25,inf,,-29.1475,0.14999999,-5.956911,999.0,-10.0,2013,400,6.904929,-62.869423,,7.501255e-10,4929.251819849014,37.92892,-3.768877
1.02903465e-16,2011986,999,2014,-1.0,1.5,13906.725,5.2738046e+26,,-1.9050272,-12.394171,-2.1020057,7.029805e+26,3.768877,8.204302e+25,inf,,-29.164377,0.14999999,-5.957408,999.0,-10.0,2014,400,6.9050274,-62.86992,,7.493807e-10,4933.1078815460205,37.92892,-3.768877
1.0295451e-16,2012985,999,2015,-1.0,1.5,13914.325,1167100300000.0,,-1.9053723,-10.642536,-2.6003375,7.033238e+26,3.768877,8.204247e+25,inf,,-29.164705,0.14999999,-5.9579043,999.0,-10.0,2015,400,6.905372,-29.557865,,7.4863715e-10,4937.018883466721,37.92892,-3.768877
1.0300558e-16,2013984,999,2016,-1.0,1.5,13921.347,3.7990725,,-1.9054301,-13.561809,-2.021899,7.036673e+26,3.768877,8.204171e+25,inf,,-29.151255,0.14999999,-5.9584007,999.0,-10.0,2016,400,6.90543,-1.7713349,,7.4789464e-10,4941.141299247742,37.92892,-3.768877
1.0305667e-16,2014983,999,2017,-1.0,1.5,13928.213,3.2374423e+26,,-1.9054106,-11.956394,-1.8664587,7.04011e+26,3.768877,8.220147e+25,inf,,-29.168106,0.14999999,-5.9588966,999.0,-10.0,2017,400,6.905411,-62.87141,,7.471532e-10,4945.031547307968,37.92892,-3.768877
1.0310779e-16,2015982,999,2018,-1.0,1.5,13936.065,1399.8036,,-1.90588,-10.645609,-2.852168,7.043548e+26,3.768877,8.220074e+25,inf,,-29.15857,0.14999999,-5.959392,999.0,-10.0,2018,400,6.90588,-9.655791,,7.4641293e-10,4948.945679664612,37.92892,-3.768877
1.0315894e-16,2016981,999,2019,-1.0,1.5,13943.385,19.585754,,-1.9060847,-10.311907,-2.319456,7.046962e+26,3.768877,8.219981e+25,inf,,-29.146133,0.14999999,-5.9598875,999.0,-10.0,2019,400,6.9060845,-3.7815046,,7.456737e-10,4953.09472322464,37.92892,-3.768877
1.03209714e-16,2017980,999,2020,-1.0,1.5,13950.053,344.22113,,-1.9059668,-8.303134,-1.6677996,7.050403e+26,3.768877,8.21991e+25,inf,,-29.135012,0.14999999,-5.9603825,999.0,-10.0,2020,400,6.9059668,-6.4108877,,7.449356e-10,4957.049359321594,37.92892,-3.768877
1.0326091e-16,2018979,999,2021,-1.0,1.5,13956.345,1.4980971e+26,,-1.9056629,-8.310055,-1.29198,7.053847e+26,3.768877,8.227255e+25,inf,,-29.15184,0.14999999,-5.9608774,999.0,-10.0,2021,400,6.905663,-62.87339,,7.4419876e-10,4962.056575059891,37.92892,-3.768877
1.0331213e-16,2019978,999,2022,-1.0,1.5,13962.956,2.682808e+26,,-1.9055173,-9.896074,-1.6114572,7.0572646e+26,3.768877,8.240454e+25,inf,,-29.16865,0.14999999,-5.9613724,999.0,-10.0,2022,400,6.9055176,-62.873886,,7.434628e-10,4966.057298183441,37.92892,-3.768877
1.0336338e-16,2020977,999,2023,-1.0,1.5,13970.219,15007240000000.0,,-1.9056939,-11.059103,-2.262687,7.060712e+26,3.768877,8.240366e+25,inf,,-29.16984,0.14999999,-5.961867,999.0,-10.0,2023,400,6.905694,-31.305054,,7.4272793e-10,4970.111058712006,37.92892,-3.768877
1.0341425e-16,2021976,999,2024,-1.0,1.5,13976.961,0.123439565,,-1.9056128,-10.241379,-1.7416818,7.06416e+26,3.768877,8.240304e+25,inf,,-29.154715,0.14999999,-5.962361,999.0,-10.0,2024,400,6.905613,1.7105179,,7.419942e-10,4973.788338661194,37.92892,-3.768877
1.0346555e-16,2022975,999,2025,-1.0,1.5,13984.841,5302889000.0,,-1.9060942,-8.901197,-2.880324,7.067584e+26,3.768877,8.240218e+25,inf,,-29.152805,0.14999999,-5.962855,999.0,-10.0,2025,400,6.906094,-24.998251,,7.412615e-10,4977.64275932312,37.92892,-3.768877
1.0351648e-16,2023974,999,2026,-1.0,1.5,13991.293,3.8744006e+26,,-1.9058703,-11.319908,-1.4523007,7.071008e+26,3.768877,8.25928e+25,inf,,-29.169588,0.14999999,-5.9633484,999.0,-10.0,2026,400,6.9058704,-62.875862,,7.4053e-10,4981.866020679474,37.92892,-3.768877
1.0356743e-16,2024973,999,2027,-1.0,1.5,13997.977,3.183569,,-1.9057608,-12.402025,-1.683705,7.0744614e+26,3.768877,8.259198e+25,inf,,-29.156155,0.14999999,-5.963842,999.0,-10.0,2027,400,6.905761,-1.6698169,,7.3979955e-10,4985.63205575943,37.92892,-3.768877
1.03618804e-16,2025972,999,2028,-1.0,1.5,14005.234,597143200000000.0,,-1.9059343,-8.8225975,-2.257719,7.0778895e+26,3.768877,8.2591155e+25,inf,,-29.15919,0.14999999,-5.9643354,999.0,-10.0,2028,400,6.9059343,-35.04081,,7.390701e-10,4989.507516622543,37.92892,-3.768877
1.03669805e-16,2026971,999,2029,-1.0,1.5,14011.194,6.3066434e+25,,-1.905468,-9.466526,-0.9597713,7.08132e+26,3.768877,8.262167e+25,inf,,-29.175941,0.14999999,-5.964828,999.0,-10.0,2029,400,6.905468,-62.87734,,7.383418e-10,4993.801000356674,37.92892,-3.768877
1.0372084e-16,2027970,999,2030,-1.0,1.5,14018.685,2.848903e+26,,-1.9057561,-8.664504,-2.4903457,7.084751e+26,3.768877,8.276123e+25,inf,,-29.192572,0.14999999,-5.965321,999.0,-10.0,2030,400,6.905756,-62.665348,,7.376145e-10,4998.08807015419,37.92892,-3.768877
1.0377189e-16,2028969,999,2031,-1.0,1.5,14024.908,1.7075943e+26,,-1.9054202,-10.541849,-1.2236099,7.088184e+26,3.768877,8.284454e+25,inf,,-29.209291,0.14999999,-5.9658136,999.0,-10.0,2031,400,6.9054203,-62.878326,,7.368884e-10,5002.328249454498,37.92892,-3.768877
1.03822966e-16,2029968,999,2032,-1.0,1.5,14031.985,42.162468,,-1.9055046,-11.242327,-2.0766873,7.091619e+26,3.768877,8.2843765e+25,inf,,-29.197138,0.14999999,-5.9663057,999.0,-10.0,2032,400,6.9055047,-4.245533,,7.3616324e-10,5006.420205116272,37.92892,-3.768877
1.0387407e-16,2030967,999,2033,-1.0,1.5,14038.157,14.930272,,-1.9051437,-9.862003,-1.1722044,7.095055e+26,3.768877,8.284303e+25,inf,,-29.185038,0.14999999,-5.966798,999.0,-10.0,2033,400,6.9051437,-4.323906,,7.354392e-10,5010.81171298027,37.92892,-3.768877
1.039252e-16,2031966,999,2034,-1.0,1.5,14045.019,134623990000.0,,-1.9051223,-11.682034,-1.8615495,7.098494e+26,3.768877,8.284229e+25,inf,,-29.183731,0.14999999,-5.9672894,999.0,-10.0,2034,400,6.9051223,-26.25691,,7.3471623e-10,5014.976039648056,37.92892,-3.768877
1.0397635e-16,2032965,999,2035,-1.0,1.5,14051.377,801043.0,,-1.9048535,-11.401191,-1.3578651,7.101934e+26,3.768877,8.284157e+25,inf,,-29.176762,0.14999999,-5.967781,999.0,-10.0,2035,400,6.9048533,-14.727554,,7.339943e-10,5018.605460643768,37.92892,-3.768877
1.0402753e-16,2033964,999,2036,-1.0,1.5,14058.484,1.1066698,,-1.904953,-10.276811,-2.1076527,7.105348e+26,3.768877,8.284064e+25,inf,,-29.16285,0.14999999,-5.968272,999.0,-10.0,2036,400,6.904953,-0.5828197,,7.332735e-10,5022.3617787361145,37.92892,-3.768877
1.04078737e-16,2034963,999,2037,-1.0,1.5,14063.854,0.14395605,,-1.9041989,-12.100423,-0.36873886,7.108791e+26,3.768877,8.283996e+25,inf,,-29.151743,0.14999999,-5.9687634,999.0,-10.0,2037,400,6.9041986,-6.2679553,,7.3255363e-10,5026.241360425949,37.92892,-3.768877
1.0412957e-16,2035962,999,2038,-1.0,1.5,14069.936,1.9688268e+17,,-1.9037958,-10.3973465,-1.0829716,7.1122086e+26,3.768877,8.283928e+25,inf,,-29.158363,0.14999999,-5.969254,999.0,-10.0,2038,400,6.9037957,-42.376698,,7.318349e-10,5030.207585573196,37.92892,-3.768877
1.04180824e-16,2036961,999,2039,-1.0,1.5,14076.339,8.476521,,-1.9035501,-11.455411,-1.4028735,7.115655e+26,3.768877,8.28384e+25,inf,,-29.145695,0.14999999,-5.9697447,999.0,-10.0,2039,400,6.90355,-3.0515788,,7.3111733e-10,5033.87491106987,37.92892,-3.768877
1.04231705e-16,2037960,999,2040,-1.0,1.5,14082.838,142.61115,,-1.9033518,-10.131668,-1.4987087,7.119076e+26,3.768877,8.283773e+25,inf,,-29.13433,0.14999999,-5.970235,999.0,-10.0,2040,400,6.903352,-5.695091,,7.304007e-10,5037.509312868118,37.92892,-3.768877
1.0428301e-16,2038959,999,2041,-1.0,1.5,14090.352,6084351500.0,,-1.9036509,-10.641487,-2.5138319,7.122526e+26,3.768877,8.283688e+25,inf,,-29.131927,0.14999999,-5.970725,999.0,-10.0,2041,400,6.9036508,-23.962938,,7.2968515e-10,5041.293326377869,37.92892,-3.768877
